post_id,actor_1,actor_2,relation_type
2097305740931387476,Iran,Pakistan,skeptical
2097291070744793251,Iran,Saudi Arabia,hostile
2097287031395144035,Iran,Saudi Arabia,hostile
2097286236126040476,Iran,Pakistan,neutral-reporting
2097286236126040476,Iran,Saudi Arabia,hostile
2097286236126040476,Pakistan,Saudi Arabia,skeptical
2097285363651727848,Iran,Pakistan,supportive
2097285363651727848,Iran,Turkiye,supportive
2097285363651727848,Pakistan,Turkiye,neutral-reporting
2097281411489423633,Saudi Arabia,Pakistan,skeptical
2097281411489423633,Saudi Arabia,Turkiye,skeptical
2097281411489423633,Pakistan,Iran,neutral-reporting
2097281411489423633,Pakistan,Turkiye,neutral-reporting
2097281411489423633,Iran,Saudi Arabia,hostile
2097281411489423633,Iran,Turkiye,neutral-reporting
2097277177091989648,Iran,Saudi Arabia,hostile
2097277177091989648,Iran,Pakistan,skeptical
2097277177091989648,Iran,Turkiye,skeptical
2097277177091989648,Pakistan,Saudi Arabia,skeptical
2097277177091989648,Pakistan,Turkiye,neutral-reporting
2097277177091989648,Saudi Arabia,Turkiye,skeptical
2097275272126943566,Iran,Pakistan,skeptical
2097275272126943566,Iran,Saudi Arabia,hostile
2097275272126943566,Pakistan,Saudi Arabia,skeptical
2097252984359113103,Iran,Pakistan,hostile
2097252984359113103,Iran,Saudi Arabia,hostile
2097252984359113103,Pakistan,Saudi Arabia,skeptical
2097245918064202166,Iran,Pakistan,hostile
2097245918064202166,Iran,Saudi Arabia,hostile
2097245918064202166,Pakistan,Saudi Arabia,skeptical
2097241820195688935,Iran,Saudi Arabia,hostile
2097226803127496889,Iran,Saudi Arabia,hostile
2097218672137757179,Iran,Saudi Arabia,hostile
2097201069587587102,Iran,Saudi Arabia,hostile
2097189027514311036,Iran,Saudi Arabia,hostile
2097189027514311036,Pakistan,Saudi Arabia,hostile
2097189027514311036,Turkiye,Saudi Arabia,hostile
2097189027514311036,Pakistan,Turkiye,neutral-reporting
2097184154094112922,Iran,Saudi Arabia,hostile
2097184154094112922,Pakistan,Saudi Arabia,skeptical
2097184154094112922,Turkiye,Saudi Arabia,skeptical
2097184154094112922,Pakistan,Turkiye,neutral-reporting
2097157091907760200,Iran,Saudi Arabia,hostile
2097157091907760200,Saudi Arabia,Turkiye,neutral-reporting
2097157091907760200,Saudi Arabia,Pakistan,neutral-reporting
2097157091907760200,Turkiye,Pakistan,neutral-reporting
2097155962440208663,Iran,Turkiye,neutral-reporting
2097135360572874972,Iran,Saudi Arabia,hostile
2097128335725719777,Iran,Saudi Arabia,hostile
2097128335725719777,Iran,Pakistan,hostile
2097128335725719777,Iran,Turkiye,hostile
2097128335725719777,Pakistan,Saudi Arabia,supportive
2097128335725719777,Pakistan,Turkiye,supportive
2097128335725719777,Saudi Arabia,Turkiye,supportive
2097049319593680983,Iran,Saudi Arabia,hostile
2097049319593680983,Iran,Turkiye,hostile
2097049319593680983,Saudi Arabia,Turkiye,neutral-reporting
2097030379458990278,Iran,Pakistan,neutral-reporting
2097030379458990278,Iran,Saudi Arabia,neutral-reporting
2097030379458990278,Iran,Turkiye,neutral-reporting
2097030379458990278,Pakistan,Saudi Arabia,neutral-reporting
2097030379458990278,Pakistan,Turkiye,neutral-reporting
2097030379458990278,Saudi Arabia,Turkiye,neutral-reporting
2096991134698688611,Iran,Saudi Arabia,hostile
2096991134698688611,Pakistan,Saudi Arabia,skeptical
2096991134698688611,Turkiye,Saudi Arabia,skeptical
2096991134698688611,Pakistan,Turkiye,skeptical
2096988614697877563,Iran,Pakistan,neutral-reporting
2096988614697877563,Iran,Turkiye,neutral-reporting
2096988614697877563,Pakistan,Turkiye,neutral-reporting
2096970945869275486,Iran,Pakistan,neutral-reporting
2096970945869275486,Iran,Saudi Arabia,neutral-reporting
2096970945869275486,Iran,Turkiye,neutral-reporting
2096970945869275486,Pakistan,Saudi Arabia,neutral-reporting
2096970945869275486,Pakistan,Turkiye,neutral-reporting
2096970945869275486,Saudi Arabia,Turkiye,neutral-reporting
2096967879409521098,Iran,Pakistan,hostile
2096967879409521098,Iran,Saudi Arabia,hostile
2096967879409521098,Iran,Turkiye,hostile
2096967879409521098,Pakistan,Saudi Arabia,neutral-reporting
2096967879409521098,Pakistan,Turkiye,neutral-reporting
2096967879409521098,Saudi Arabia,Turkiye,neutral-reporting
2096942071722729908,Iran,Pakistan,neutral-reporting
2096942071722729908,Iran,Saudi Arabia,neutral-reporting
2096942071722729908,Iran,Turkiye,neutral-reporting
2096942071722729908,Pakistan,Saudi Arabia,neutral-reporting
2096942071722729908,Pakistan,Turkiye,neutral-reporting
2096942071722729908,Saudi Arabia,Turkiye,neutral-reporting
2096938711653011652,Iran,Pakistan,neutral-reporting
2096938711653011652,Iran,Saudi Arabia,neutral-reporting
2096938711653011652,Iran,Turkiye,neutral-reporting
2096938711653011652,Pakistan,Saudi Arabia,neutral-reporting
2096938711653011652,Pakistan,Turkiye,neutral-reporting
2096938711653011652,Saudi Arabia,Turkiye,neutral-reporting
2096935454025326983,Pakistan,Saudi Arabia,neutral-reporting
2096935454025326983,Pakistan,Turkiye,neutral-reporting
2096935454025326983,Saudi Arabia,Turkiye,neutral-reporting
2096932869021020378,Iran,Pakistan,unclear
2096932869021020378,Iran,Saudi Arabia,unclear
2096932869021020378,Iran,Turkiye,unclear
2096932869021020378,Pakistan,Saudi Arabia,neutral-reporting
2096932869021020378,Pakistan,Turkiye,neutral-reporting
2096932869021020378,Saudi Arabia,Turkiye,neutral-reporting
2096924442001858885,Iran,Pakistan,skeptical
2096924442001858885,Iran,Saudi Arabia,hostile
2096924442001858885,Iran,Turkiye,skeptical
2096924442001858885,Pakistan,Saudi Arabia,skeptical
2096924442001858885,Pakistan,Turkiye,skeptical
2096924442001858885,Saudi Arabia,Turkiye,skeptical
2096908853954707737,Iran,Saudi Arabia,hostile
2096750951482716329,Iran,Turkiye,neutral-reporting
2096664758485176389,Iran,Saudi Arabia,hostile
2096620882521112678,Pakistan,Saudi Arabia,skeptical
2096620882521112678,Iran,Saudi Arabia,hostile
2096593152799015010,Iran,Pakistan,unclear
2096593152799015010,Iran,Saudi Arabia,unclear
2096593152799015010,Iran,Turkiye,unclear
2096593152799015010,Pakistan,Saudi Arabia,unclear
2096593152799015010,Pakistan,Turkiye,unclear
2096593152799015010,Saudi Arabia,Turkiye,neutral-reporting
2096541365635350945,Pakistan,Saudi Arabia,neutral-reporting
2096541365635350945,Pakistan,Turkiye,neutral-reporting
2096541365635350945,Saudi Arabia,Turkiye,neutral-reporting
2096451111649464634,Iran,Pakistan,skeptical
2096451111649464634,Iran,Saudi Arabia,skeptical
2096451111649464634,Pakistan,Saudi Arabia,skeptical
2096451111649464634,Iran,Turkiye,skeptical
2096451111649464634,Pakistan,Turkiye,skeptical
2096451111649464634,Saudi Arabia,Turkiye,skeptical
2096230336493498761,Iran,United States,hostile
2096230336493498761,Iran,Turkiye,neutral-reporting
2096230336493498761,Turkiye,United States,unclear
2096221359923741148,Iran,Pakistan,hostile
2096221359923741148,Iran,Saudi Arabia,hostile
2096221359923741148,Iran,Turkiye,hostile
2096221359923741148,Pakistan,Saudi Arabia,supportive
2096221359923741148,Pakistan,Turkiye,supportive
2096221359923741148,Saudi Arabia,Turkiye,supportive
2095994698129092714,Iran,Pakistan,neutral-reporting
2095994698129092714,Iran,Turkiye,neutral-reporting
2095994698129092714,Pakistan,Turkiye,neutral-reporting
2095981424767541456,Iran,Turkiye,hostile
2098137405115244810,Pakistan,Saudi Arabia,neutral-reporting
2098137405115244810,Pakistan,Turkiye,neutral-reporting
2098137405115244810,Saudi Arabia,Turkiye,neutral-reporting
2098135214790717845,Iran,Pakistan,hostile
2098135214790717845,Iran,Saudi Arabia,hostile
2098135214790717845,Pakistan,Saudi Arabia,supportive
2098133992851845244,Pakistan,Saudi Arabia,hostile
2098133233913491502,Pakistan,Saudi Arabia,skeptical
2098133233913491502,Pakistan,Iran,neutral-reporting
2098133233913491502,Saudi Arabia,Iran,neutral-reporting
2098132571280593175,Pakistan,Saudi Arabia,skeptical
2098132369350029423,Pakistan,Saudi Arabia,neutral-reporting
2098132369350029423,Pakistan,Turkiye,neutral-reporting
2098132369350029423,Saudi Arabia,Turkiye,neutral-reporting
2098132369350029423,Iran,Pakistan,hostile
2098132369350029423,Iran,Saudi Arabia,hostile
2098132369350029423,Iran,Turkiye,unclear
2098130842505887752,Pakistan,Saudi Arabia,skeptical
2098130762046603456,Pakistan,Saudi Arabia,skeptical
2098130762046603456,Pakistan,Turkiye,skeptical
2098130762046603456,Saudi Arabia,Turkiye,skeptical
2098130419095118046,Pakistan,Saudi Arabia,skeptical
2098127996678971436,Saudi Arabia,Turkiye,neutral-reporting
2098127881172029686,Pakistan,Saudi Arabia,neutral-reporting
2098127481509404847,Pakistan,Saudi Arabia,skeptical
2098127426400469139,Saudi Arabia,Turkiye,hostile
2098127022220353896,Iran,Saudi Arabia,neutral-reporting
2098125716558577978,Pakistan,Saudi Arabia,neutral-reporting
2098123891956715829,Pakistan,Saudi Arabia,skeptical
2098123891956715829,Pakistan,Turkiye,skeptical
2098123891956715829,Saudi Arabia,Turkiye,neutral-reporting
2098123873262674146,Pakistan,Saudi Arabia,skeptical
2098123698209227167,Pakistan,Saudi Arabia,skeptical
2098123698209227167,Pakistan,Turkiye,skeptical
2098123698209227167,Saudi Arabia,Turkiye,neutral-reporting
2098121439727489272,Pakistan,Saudi Arabia,skeptical
2098121439727489272,Pakistan,Turkiye,skeptical
2098121439727489272,Saudi Arabia,Turkiye,skeptical
2098121295661511150,Pakistan,Saudi Arabia,skeptical
2098121295661511150,Pakistan,Turkiye,skeptical
2098121295661511150,Saudi Arabia,Turkiye,skeptical
2098120840684474743,Pakistan,Saudi Arabia,skeptical
2098120840684474743,Pakistan,Turkiye,skeptical
2098120840684474743,Saudi Arabia,Turkiye,skeptical
2098120636967112994,Pakistan,Saudi Arabia,skeptical
2098120636967112994,Pakistan,Turkiye,skeptical
2098120636967112994,Saudi Arabia,Turkiye,skeptical
2098119341124485235,Iran,Saudi Arabia,hostile
2098119341124485235,Iran,Turkiye,hostile
2098119341124485235,Saudi Arabia,Turkiye,neutral-reporting
2098119207187595744,Pakistan,Saudi Arabia,neutral-reporting
2098119207187595744,Pakistan,Turkiye,neutral-reporting
2098119207187595744,Saudi Arabia,Turkiye,neutral-reporting
2098119193820316129,Pakistan,Saudi Arabia,skeptical
2098119193820316129,Pakistan,Turkiye,skeptical
2098119193820316129,Saudi Arabia,Turkiye,skeptical
2098116872302428431,Pakistan,Saudi Arabia,neutral-reporting
2098116872302428431,Pakistan,Turkiye,neutral-reporting
2098116872302428431,Saudi Arabia,Turkiye,neutral-reporting
2098116102320493048,Pakistan,Saudi Arabia,neutral-reporting
2098116045307302158,Pakistan,Saudi Arabia,neutral-reporting
2098116045307302158,Pakistan,Turkiye,neutral-reporting
2098116045307302158,Saudi Arabia,Turkiye,neutral-reporting
2098114844033536356,Pakistan,Saudi Arabia,skeptical
2098114844033536356,Pakistan,Turkiye,neutral-reporting
2098114844033536356,Saudi Arabia,Turkiye,neutral-reporting
2098114720150503537,Iran,Pakistan,supportive
2098114720150503537,Iran,Saudi Arabia,skeptical
2098114720150503537,Iran,Turkiye,supportive
2098114720150503537,Iran,United States,hostile
2098114720150503537,Pakistan,Saudi Arabia,neutral-reporting
2098114720150503537,Pakistan,Turkiye,neutral-reporting
2098114720150503537,Pakistan,United States,hostile
2098114720150503537,Saudi Arabia,Turkiye,neutral-reporting
2098114720150503537,Saudi Arabia,United States,skeptical
2098114720150503537,Turkiye,United States,hostile
2098113878567592018,Pakistan,Saudi Arabia,skeptical
2098113325716365563,Pakistan,Saudi Arabia,neutral-reporting
2098113325716365563,Pakistan,Turkiye,neutral-reporting
2098113325716365563,Saudi Arabia,Turkiye,neutral-reporting
2098111327902273922,Pakistan,Saudi Arabia,hostile
2098108887685882322,Pakistan,Saudi Arabia,hostile
2098108621628596436,Pakistan,Iran,skeptical
2098108621628596436,Pakistan,Saudi Arabia,skeptical
2098108621628596436,Pakistan,Turkiye,skeptical
2098108621628596436,Saudi Arabia,Iran,skeptical
2098108621628596436,Saudi Arabia,Turkiye,skeptical
2098108621628596436,Turkiye,Iran,skeptical
2098107483885822052,Pakistan,Saudi Arabia,supportive
2098107483885822052,Pakistan,Turkiye,neutral-reporting
2098107483885822052,Saudi Arabia,Turkiye,neutral-reporting
2098106918900482140,Pakistan,Saudi Arabia,supportive
2098106918900482140,Pakistan,Turkiye,neutral-reporting
2098106918900482140,Saudi Arabia,Turkiye,neutral-reporting
2098106407157698860,Pakistan,Iran,skeptical
2098106407157698860,Pakistan,Saudi Arabia,skeptical
2098106407157698860,Pakistan,Turkiye,skeptical
2098106407157698860,Saudi Arabia,Iran,skeptical
2098106407157698860,Saudi Arabia,Turkiye,skeptical
2098106407157698860,Iran,Turkiye,skeptical
2098106376509898959,Pakistan,Saudi Arabia,supportive
2098106376509898959,Pakistan,Turkiye,supportive
2098106376509898959,Saudi Arabia,Turkiye,supportive
2098104871937544441,Pakistan,Saudi Arabia,skeptical
2098104871937544441,Pakistan,Turkiye,skeptical
2098104871937544441,Saudi Arabia,Turkiye,skeptical
2098104485788934549,Iran,Pakistan,skeptical
2098104485788934549,Iran,Saudi Arabia,skeptical
2098104485788934549,Iran,Turkiye,skeptical
2098104485788934549,Pakistan,Saudi Arabia,skeptical
2098104485788934549,Pakistan,Turkiye,skeptical
2098104485788934549,Saudi Arabia,Turkiye,skeptical
2098104217089315060,Pakistan,Iran,skeptical
2098104217089315060,Pakistan,Saudi Arabia,skeptical
2098104217089315060,Pakistan,Turkiye,skeptical
2098104217089315060,Iran,Saudi Arabia,skeptical
2098104217089315060,Iran,Turkiye,skeptical
2098104217089315060,Saudi Arabia,Turkiye,skeptical
2098103669766095330,Pakistan,Iran,skeptical
2098103669766095330,Pakistan,Saudi Arabia,skeptical
2098103669766095330,Pakistan,Turkiye,skeptical
2098103669766095330,Iran,Saudi Arabia,skeptical
2098103669766095330,Iran,Turkiye,skeptical
2098103669766095330,Saudi Arabia,Turkiye,skeptical
2098103347312218407,Saudi Arabia,Turkiye,neutral-reporting
2098102856138346548,Pakistan,Saudi Arabia,skeptical
2098102856138346548,Pakistan,Turkiye,skeptical
2098102856138346548,Saudi Arabia,Turkiye,skeptical
2098102252187627725,Iran,Pakistan,hostile
2098102252187627725,Iran,Saudi Arabia,hostile
2098102252187627725,Iran,Turkiye,hostile
2098102252187627725,Pakistan,Saudi Arabia,skeptical
2098102252187627725,Pakistan,Turkiye,skeptical
2098102252187627725,Saudi Arabia,Turkiye,neutral-reporting
2098100977803125048,Iran,Pakistan,skeptical
2098100977803125048,Iran,Saudi Arabia,skeptical
2098100977803125048,Iran,Turkiye,skeptical
2098100977803125048,Pakistan,Saudi Arabia,skeptical
2098100977803125048,Pakistan,Turkiye,skeptical
2098100977803125048,Saudi Arabia,Turkiye,skeptical
2098097892821172515,Pakistan,Saudi Arabia,skeptical
2098097892821172515,Pakistan,Turkiye,skeptical
2098097892821172515,Saudi Arabia,Turkiye,skeptical
2098097536712192065,Saudi Arabia,Turkiye,neutral-reporting
2098095849729650946,Pakistan,Saudi Arabia,skeptical
2098095849729650946,Pakistan,Turkiye,skeptical
2098095849729650946,Saudi Arabia,Turkiye,skeptical
2098095275776815543,Pakistan,Saudi Arabia,supportive
2098095275776815543,Pakistan,Turkiye,neutral-reporting
2098095275776815543,Saudi Arabia,Turkiye,supportive
2098095101801345529,Pakistan,Saudi Arabia,skeptical
2098095101801345529,Pakistan,Turkiye,neutral-reporting
2098095101801345529,Pakistan,United States,hostile
2098095101801345529,Saudi Arabia,Turkiye,neutral-reporting
2098095101801345529,Saudi Arabia,United States,hostile
2098095101801345529,Turkiye,United States,hostile
2098094652671103271,Iran,Saudi Arabia,hostile
2098093963567677506,Iran,Saudi Arabia,hostile
2098092597231428035,Pakistan,Saudi Arabia,neutral-reporting
2098092597231428035,Pakistan,Turkiye,neutral-reporting
2098092597231428035,Saudi Arabia,Turkiye,supportive
2098089137911849290,Pakistan,Saudi Arabia,supportive
2098089137911849290,Pakistan,Turkiye,neutral-reporting
2098089137911849290,Saudi Arabia,Turkiye,supportive
2098087442708611275,Saudi Arabia,United States,neutral-reporting
2098086600773103631,Iran,Pakistan,neutral-reporting
2098086600773103631,Iran,Saudi Arabia,neutral-reporting
2098086600773103631,Pakistan,Saudi Arabia,neutral-reporting
2098084443709657472,Iran,Pakistan,hostile
2098084443709657472,Iran,Saudi Arabia,hostile
2098084443709657472,Iran,Turkiye,hostile
2098084443709657472,Pakistan,Saudi Arabia,supportive
2098084443709657472,Pakistan,Turkiye,supportive
2098084443709657472,Saudi Arabia,Turkiye,supportive
2098083828380418337,Iran,Pakistan,unclear
2098083828380418337,Iran,Saudi Arabia,unclear
2098083828380418337,Pakistan,Saudi Arabia,skeptical
2098080432210534857,Iran,Pakistan,neutral-reporting
2098080432210534857,Iran,Saudi Arabia,neutral-reporting
2098080432210534857,Iran,Turkiye,neutral-reporting
2098080432210534857,Pakistan,Saudi Arabia,neutral-reporting
2098080432210534857,Pakistan,Turkiye,neutral-reporting
2098080432210534857,Saudi Arabia,Turkiye,neutral-reporting
2098078521914446004,Iran,Saudi Arabia,hostile
2098077375200190773,Iran,Pakistan,hostile
2098077375200190773,Iran,Saudi Arabia,hostile
2098077375200190773,Iran,Turkiye,hostile
2098077375200190773,Pakistan,Saudi Arabia,supportive
2098077375200190773,Pakistan,Turkiye,supportive
2098077375200190773,Saudi Arabia,Turkiye,supportive
2098076941756879164,Iran,Pakistan,hostile
2098076941756879164,Iran,Saudi Arabia,hostile
2098076941756879164,Pakistan,Saudi Arabia,supportive
2098072147914547651,Pakistan,Saudi Arabia,supportive
2098068046359474215,Pakistan,Saudi Arabia,supportive
2098068046359474215,Pakistan,Iran,supportive
2098068046359474215,Saudi Arabia,Iran,supportive
2098065612626964930,Pakistan,Saudi Arabia,neutral-reporting
2098065612626964930,Pakistan,Iran,neutral-reporting
2098064079143268552,Saudi Arabia,Turkiye,neutral-reporting
2098064079143268552,Saudi Arabia,Pakistan,neutral-reporting
2098064079143268552,Turkiye,Pakistan,neutral-reporting
2098063368263438532,Pakistan,Saudi Arabia,neutral-reporting
2098059194939384037,Pakistan,Iran,skeptical
2098059194939384037,Pakistan,Saudi Arabia,neutral-reporting
2098059194939384037,Iran,Saudi Arabia,hostile
2098058773231284383,Pakistan,Saudi Arabia,supportive
2098058773231284383,Pakistan,Turkiye,supportive
2098058773231284383,Saudi Arabia,Turkiye,supportive
2098058773231284383,Iran,Saudi Arabia,hostile
2098058773231284383,Iran,Pakistan,hostile
2098058773231284383,Iran,Turkiye,hostile
